"Recency","Frequency","Monetary"
-0.708773913719728,-0.165239687263956,-0.136099804984319
-0.668543152469067,0.614183759656348,0.657498113533278
-0.83227137999592,-0.035335779443905,0.189389907398064
-0.491393098656827,-0.425047502904057,-0.19947046840172
-0.570035418630073,1.39360720657665,0.486494147872109
-0.499961403693644,0.0945681283761457,0.33506452763042
-0.919204264162002,0.354375944016247,1.26064459584957
-0.080399141254708,-0.295143595084006,-0.138287840184154
-0.128920466698205,-0.295143595084006,0.643411663113994
0.0697822766069675,-0.425047502904057,-0.171356553252669
-0.909851341240938,1.7833189300368,0.323054818657165
-0.780653244142034,-0.295143595084006,0.0955080613746217
2.74001052472558,-0.425047502904057,-0.208691155904585
-0.891013568497921,-0.425047502904057,-0.208856983597757
-0.710627833853302,0.0945681283761457,0.329070246050404
-0.702851090221831,-0.425047502904057,-0.213159600119915
-0.350446563857523,-0.425047502904057,-0.11645534449994
1.50906310420138,-0.425047502904057,-0.174975826126455
-0.480818116022247,-0.425047502904057,-0.177985209229382
-0.700788864455272,-0.035335779443905,0.224657785041794
0.638651073249039,-0.295143595084006,-0.205983378874474
-0.818648191598648,0.0945681283761457,0.777590751515681
-0.759406069577481,-0.295143595084006,-0.180086435301248
0.418909461012299,-0.425047502904057,-0.149311486498685
-0.362271380290018,-0.425047502904057,0.164676016427801
-0.191585744621438,0.224472036196196,0.0465399226373158
-0.481200009682721,-0.165239687263956,0.126023695730816
-0.260618231392939,0.354375944016247,0.035006550930352
-0.21154142426148,-0.295143595084006,-0.122566484521453
0.0177891906137072,-0.295143595084006,-0.135979607730208
-0.738874077686179,-0.295143595084006,-0.095612250287066
-0.390816195530175,-0.035335779443905,-0.0783405726338409
-0.820682643280809,0.484279851836298,-0.0931125925765728
-0.751948727916589,-0.295143595084006,-0.145405075740078
0.949894406535349,-0.295143595084006,-0.14681294172573
-0.901574664090302,3.34216582387741,1.97434695438458
-0.600906313438572,0.354375944016247,0.503428605451301
-0.630798171772037,0.0945681283761457,0.209161242761782
-0.751150222990143,1.7833189300368,0.587119282438685
-0.389330282014876,-0.425047502904057,-0.147498511249177
-0.770321284745938,0.873991575296449,0.530618782443758
-0.699157136996883,0.224472036196196,1.24326830206776
-0.889166591885447,-0.425047502904057,-0.152216253473033
-0.810635368249793,-0.425047502904057,-0.169332119870929
-0.641255114547925,-0.035335779443905,0.137218734426208
-0.698587768266721,0.744087667476399,0.392992926486685
-0.752143146507375,0.484279851836298,0.0485565654562889
-0.59990644640024,0.224472036196196,0.275856250605382
-0.828716297192962,-0.165239687263956,-0.083473440559395
2.43902277210327,-0.425047502904057,-0.190730569915298
-0.871745297446733,0.744087667476399,0.374975580682956
-0.540199108465405,-0.425047502904057,-0.176766542625201
-0.291461352117039,-0.295143595084006,-0.198712557938298
0.730472196269187,-0.295143595084006,-0.179733634101681
-0.769029789821426,0.354375944016247,-0.0893230402594627
-0.11033266071477,-0.425047502904057,-0.111915672282175
-0.710419528220316,-0.165239687263956,-0.183076898466028
-0.691859496321279,0.873991575296449,0.24586258395454
2.43933523055275,-0.425047502904057,0.0134333696925071
0.0299056349323823,0.0945681283761457,0.186437284109579
-0.741727864858084,-0.295143595084006,-0.174357032855291
1.40095942420284,-0.425047502904057,-0.219826095972922
0.417652683693284,-0.165239687263956,-0.0827889839734852
-0.661564913764042,-0.295143595084006,-0.183724628113181
1.91845310822951,-0.425047502904057,-0.208362839330856
0.500516664495043,-0.295143595084006,-0.11865228320008
-0.26132647054509,-0.295143595084006,-0.213295378499559
0.200306586235881,-0.425047502904057,-0.159862134359537
1.74769109382883,-0.425047502904057,-0.114744759503935
2.60795864045477,-0.425047502904057,-0.185302773542157
-0.14896641211254,-0.295143595084006,-0.0819821042583884
-0.640921825535147,0.0945681283761457,0.0481803925684231
-0.919280642894097,0.0945681283761457,0.000912822389279901
-0.289038063253304,-0.425047502904057,-0.191185761368367
-0.131538174152726,0.0945681283761457,0.0651704970245178
0.50026669773546,-0.425047502904057,-0.161265548595037
-0.531533594133195,-0.295143595084006,-0.206557654644115
-0.730430756029154,0.873991575296449,-0.0288159651275026
-0.831500649153873,0.484279851836298,0.271226430447033
-0.920086091341642,-0.165239687263956,-0.0814701529908786
-0.110096580997386,-0.165239687263956,-0.189196941987845
-0.831146529577797,0.224472036196196,-0.0128219397679758
-0.330338126753292,-0.035335779443905,-0.0430048058002887
-0.779708925272499,-0.425047502904057,-0.214069983026052
-0.620806444909817,-0.425047502904057,-0.189072292983582
0.380456241163117,-0.425047502904057,-0.106787256106773
-0.00881143871858178,-0.295143595084006,-0.148280906338437
-0.491052866122951,-0.165239687263956,1.17449877865321
-0.632256311202937,-0.425047502904057,-0.187500825179835
-0.700677768117679,-0.035335779443905,0.391716387130525
-0.729847500256793,1.65341502221675,1.26335682462983
-0.629506676847524,-0.165239687263956,-0.118806981517871
-0.561842063732631,-0.425047502904057,-0.186527004834028
-0.170810729491653,-0.295143595084006,-0.116669028507249
-0.460147253708955,-0.295143595084006,-0.0987384918314895
1.04945061206037,-0.295143595084006,-0.204879344836714
0.738262826942857,-0.425047502904057,-0.217411021515322
-0.131204885139949,-0.425047502904057,-0.120626634392607
2.64975863747392,-0.425047502904057,-0.209308836238211
-0.539254789595869,-0.295143595084006,-0.179279555586151
-0.84196453545086,0.744087667476399,0.182921514426832
-0.420548352878351,-0.295143595084006,-0.161278903845494
-0.762120986327396,0.0945681283761457,1.10651276326546
-0.849484368801648,-0.425047502904057,-0.197961325100104
2.18047382044127,-0.295143595084006,-0.165491372427068
-0.870821809140496,-0.165239687263956,0.00949579668283441
2.09972067005377,-0.425047502904057,-0.201423673781023
-0.84225616333704,0.354375944016247,0.192877853642359
1.68841425420217,-0.425047502904057,-0.177156070763524
1.96019061355877,-0.425047502904057,-0.211766202322258
-0.0611794748512165,-0.425047502904057,-0.188869738351654
-0.699650126994949,0.744087667476399,0.818297554907933
-0.901859348455383,3.60197363951751,0.231046046510285
-0.529374159071242,-0.295143595084006,-0.17017683946232
-0.838923273209267,-0.295143595084006,-0.114439814618505
1.34806368046664,-0.425047502904057,-0.210139087641607
2.23066853446975,-0.425047502904057,-0.203694066358675
-0.569313292435722,0.0945681283761457,-0.081562526806538
-0.570653392007931,-0.165239687263956,-0.158269520742567
-0.710676438500998,-0.295143595084006,0.0830053210720036
-0.142314518899193,-0.425047502904057,-0.178990191826254
1.54031589267035,-0.425047502904057,-0.18174137342035
-0.528797846819981,-0.425047502904057,-0.206002298812621
1.46101393819265,-0.295143595084006,-0.171095012931224
-0.898408418468918,1.39360720657665,0.582365926213611
-0.889020777942357,0.614183759656348,0.0322153035848859
1.41897786145611,-0.295143595084006,-0.000955799737130619
-0.751879292705593,-0.425047502904057,-0.206087995003052
-0.850359252460189,-0.425047502904057,-0.211979886329566
-0.531332232021308,-0.425047502904057,-0.204089159184688
-0.639359533287754,-0.295143595084006,-0.156034742166133
1.1885015655995,-0.295143595084006,0.86982433704525
2.24847866609004,-0.425047502904057,-0.17760681046644
-0.0014235322686847,-0.295143595084006,-0.179304040211989
0.159534230339457,-0.165239687263956,-0.181474268411215
-0.550211665890923,0.744087667476399,0.143516847954116
-0.410521908410633,-0.295143595084006,-0.159196597711775
-0.730694609830935,-0.035335779443905,0.196158793504573
-0.830160549581664,0.484279851836298,0.108443734379547
-0.630714849518842,0.354375944016247,-0.113086482572219
-0.639428968498749,0.744087667476399,0.0612507310154542
0.97044028546885,0.0945681283761457,-0.163783013306139
-0.339836863617445,-0.425047502904057,-0.210964887294851
-0.709509926956278,-0.425047502904057,-0.145737844063959
-0.131017410070262,-0.295143595084006,-0.19971754053517
-0.321811482843073,-0.425047502904057,-0.0522165898028497
-0.142029834534112,-0.165239687263956,-0.102594820400884
-0.699039097138191,0.0945681283761457,0.00565950098912558
-0.400592673238309,-0.425047502904057,-0.0951971245853679
-0.181614848322517,-0.425047502904057,-0.149650932447794
-0.351342278079362,0.0945681283761457,0.144202417477564
1.85028856159545,-0.425047502904057,-0.192881878176377
-0.901289979725221,-0.035335779443905,0.0269889489061343
0.0284822131069792,-0.295143595084006,-0.148620352287547
-0.631166178390312,-0.425047502904057,-0.188721717659092
-0.709704345547065,-0.425047502904057,-0.208272691390273
-0.761239159147756,0.614183759656348,0.177241081232551
-0.779347862175323,-0.165239687263956,-0.0789382200917816
-0.909781906029943,2.04312674567691,1.29556857579403
1.39773068689156,-0.425047502904057,-0.207962181817153
1.83884563882343,-0.425047502904057,-0.194050462591345
0.138557853097785,-0.295143595084006,-0.156652422499759
1.19057073488716,-0.295143595084006,0.0706862154631662
-0.691762287025886,0.614183759656348,0.508811884322919
-0.82008550046625,0.354375944016247,0.270426228357164
-0.880549682200933,-0.165239687263956,-0.140478101259066
-0.829535632682706,-0.295143595084006,-0.0865651810401385
-0.350884005686793,-0.425047502904057,-0.156722537564657
-0.339961846997237,-0.035335779443905,0.0128312704844141
-0.0297530983547561,-0.295143595084006,-0.0400110038228948
-0.250848697205904,0.484279851836298,0.440079087847123
-0.590560467000276,-0.425047502904057,-0.153251285383433
1.45932666256547,-0.425047502904057,-0.173906293152375
-0.689998632666606,-0.165239687263956,-0.097282769531701
0.229226351615412,-0.425047502904057,-0.207316678045075
-0.671327504429977,-0.165239687263956,-0.11523667789576
0.359417372231549,0.224472036196196,0.144231353853553
0.370408966132101,-0.425047502904057,-0.17481778899605
-0.590331330803992,-0.035335779443905,-0.0304397409955389
-0.879292904881919,-0.295143595084006,-0.0780968393130047
-0.700441688400295,1.0038954831165,0.186320425668082
0.619806356984922,-0.425047502904057,-0.192609208479551
0.148716224466394,-0.165239687263956,-0.158613418441829
-0.891930113283058,-0.425047502904057,-0.193010978930793
2.41921290640632,-0.425047502904057,-0.21531869894376
2.38828646342902,-0.425047502904057,-0.125618159250827
0.560328155246371,-0.295143595084006,0.0179363149715166
-0.819273108497605,0.0945681283761457,-0.161009572961282
-0.75075444228747,0.0945681283761457,0.222863729730434
-0.811614404724826,-0.035335779443905,-0.0451305164979921
-0.739367067684245,-0.425047502904057,-0.151653107078773
-0.63001355388779,-0.425047502904057,-0.21780277552872
-0.810635368249793,-0.425047502904057,-0.200728087819733
-0.920016656130646,0.873991575296449,0.20045028065135
-0.842165897562747,0.614183759656348,0.315316563955002
2.32097596989021,-0.425047502904057,-0.22099468038789
-0.342183773749086,-0.425047502904057,-0.158989591329695
-0.809593840084864,-0.035335779443905,0.195705827926581
0.580651841504687,-0.165239687263956,0.0773872123798533
-0.821446430601757,0.0945681283761457,0.105435464214158
2.37064991983622,-0.425047502904057,-0.202864927892817
-0.870828752661595,-0.295143595084006,-0.160059124303775
-0.540157447338807,-0.035335779443905,-0.00869071562667984
-0.680229098479571,0.224472036196196,-0.0798307959973094
-0.500523828902706,1.0038954831165,1.73393130034939
-0.340309023052213,-0.035335779443905,-0.104134013016027
-0.920370775706722,-0.035335779443905,-0.131980823155942
-0.779854739215589,2.30293456131701,1.30646089547907
-0.889194365969845,3.47206973169746,1.13866107698999
-0.881910612336441,1.39360720657665,0.715383107825558
-0.849151079788871,0.354375944016247,0.0261475681273575
-0.640796842155356,0.224472036196196,0.0906367337705128
2.79037882678155,-0.425047502904057,-0.218085461663389
0.211152366193343,-0.425047502904057,0.314418423361783
-0.668605644158963,-0.295143595084006,-0.089154986691215
1.13089117103673,-0.425047502904057,-0.184711803709445
-0.642067506516569,0.224472036196196,-0.112728116684962
0.347370363123869,-0.035335779443905,-0.132748750057207
-0.220574945211965,-0.295143595084006,-0.13121734800483
-0.850602275698672,-0.035335779443905,-0.163222092786955
-0.638720729346597,-0.165239687263956,-0.121432401170166
-0.849526029928245,-0.035335779443905,0.321783843988695
-0.129621762329257,-0.295143595084006,-0.139226046528743
-0.729465606596319,-0.425047502904057,-0.203632854794081
-0.21256212186311,-0.425047502904057,-0.196448842985874
-0.850553671050975,0.484279851836298,0.0325146837826253
-0.77057819502662,0.614183759656348,0.536391589453699
1.99099207315627,-0.425047502904057,-0.160849309955801
-0.629173387834747,0.744087667476399,0.0739237507613962
-0.771557231501654,1.39360720657665,0.852268860319818
0.0398487571469055,-0.165239687263956,-0.100127437878994
-0.63852631075581,1.13379939093655,0.261255623043512
-0.920134695989338,-0.425047502904057,-0.133567872085222
-0.831583971407067,0.0945681283761457,0.296060518671407
0.138432869717994,-0.425047502904057,-0.18979236357071
-0.888743037098376,-0.295143595084006,-0.110759330180126
0.588616060205845,-0.295143595084006,-0.113264552578309
-0.212048301301745,-0.425047502904057,-0.201490450033307
-0.8707593174506,-0.295143595084006,-0.156227280360218
-0.898380644384519,2.69264628477716,0.415464248317748
-0.610155083543142,0.224472036196196,0.0676044914202652
-0.0713170156565263,-0.035335779443905,-0.116976199267755
-0.889326292870736,0.0945681283761457,-0.147310424805244
-0.871710579841235,-0.035335779443905,-0.113216696264172
2.78792082031232,-0.425047502904057,-0.180394718999292
-0.640720463423261,0.354375944016247,0.0623703461787472
-0.81993968652316,0.354375944016247,0.215020858899693
-0.211583085388077,-0.035335779443905,-0.134927881756737
0.209965024085324,-0.425047502904057,-0.177589003465831
-0.690047237314303,1.0038954831165,1.8749905686114
0.869925874032093,-0.425047502904057,-0.201711924603382
1.41786689808019,-0.425047502904057,-0.185274950103705
2.59918202978497,-0.425047502904057,-0.215719356457463
2.22888404954717,-0.295143595084006,-0.141244915222792
2.40122224323744,-0.425047502904057,-0.201963448486985
2.79679464027751,-0.425047502904057,-0.210716702223863
-0.140543921018813,-0.295143595084006,-0.115261162521597
-0.289579657899067,-0.425047502904057,-0.180416977750053
0.417985972706062,-0.295143595084006,-0.167893091634212
-0.409799782216282,0.354375944016247,2.14024587555865
-0.901095561134435,0.873991575296449,0.238983517031762
-0.920162470073737,26.5949653236665,3.45060740350057
-0.889166591885447,0.0945681283761457,0.227283204694089
0.360965777436744,-0.425047502904057,-0.19730246607757
-0.11077010254404,-0.425047502904057,0.257989151369292
-0.699580691783954,0.224472036196196,2.156951068005
1.4309137742262,-0.165239687263956,0.107070369457575
1.87931247979147,-0.295143595084006,0.196240037944852
-0.0591033620424578,-0.425047502904057,-0.215532382951069
-0.770251849534943,1.13379939093655,0.643941421382113
0.240502629881045,-0.295143595084006,0.0826803433108887
-0.401266194784963,-0.165239687263956,-0.0575664805483264
-0.849359385421857,-0.295143595084006,-0.0167127694010497
0.458876368461178,-0.295143595084006,-0.173018168997
2.2402575371082,-0.425047502904057,-0.0394879231800044
-0.88868054540848,0.354375944016247,0.549895973540575
1.4603195860827,-0.425047502904057,-0.100730650024625
1.18071787844693,-0.425047502904057,-0.0775982432959518
-0.328984140138884,-0.425047502904057,-0.128679850418042
-0.751941784395489,0.0945681283761457,-0.0737485923517862
-0.729840556735694,0.224472036196196,-0.136497123685408
-0.54995475561024,0.484279851836298,0.215094312777205
-0.28953105325137,-0.295143595084006,-0.135995188855741
-0.878890180658146,0.0945681283761457,0.0314106497448651
-0.901664929864596,0.224472036196196,0.0197236926576484
-0.831549253801569,-0.295143595084006,-0.168706648974537
2.71874251959772,-0.425047502904057,-0.193288100377771
-0.828674636066365,-0.165239687263956,-0.176403724987792
-0.270762715719348,-0.425047502904057,-0.217783855590573
0.99879068211822,-0.425047502904057,-0.191844620390901
2.80970958952263,-0.425047502904057,-0.206571009894572
1.63980266298438,-0.425047502904057,-0.183428586728056
2.4194489861237,-0.295143595084006,-0.167297670051347
-0.391302242007142,-0.295143595084006,-0.132247928165078
-0.739401785289743,-0.425047502904057,-0.180096451739091
2.72994241913126,-0.425047502904057,-0.199734234598241
-0.821647792713643,-0.165239687263956,0.548494785180152
0.940728958683973,-0.425047502904057,-0.180419203625129
-0.559272960925806,-0.165239687263956,-0.174178962849201
0.850220161151635,-0.425047502904057,-0.173549040202656
1.680588905923,-0.165239687263956,-0.170706597730439
-0.479207219127157,-0.425047502904057,-0.202448689253581
0.0897657303314071,-0.425047502904057,-0.213992077398387
0.550468355285042,-0.295143595084006,-0.109649731454675
0.0295654023985055,-0.295143595084006,-0.164323900949639
1.8877419144063,-0.425047502904057,-0.209526971995672
1.68958770926799,-0.425047502904057,-0.0563823150078256
-0.891360744552897,-0.035335779443905,-0.123129630915714
1.21808790900459,-0.425047502904057,-0.217687030024762
-0.219311224371851,-0.295143595084006,-0.12240176976582
-0.178281958194744,0.0945681283761457,-0.0321848270552243
-0.330442279569785,-0.425047502904057,-0.183809211366074
-0.899366624380652,0.354375944016247,-0.063879062264229
-0.870148287593842,-0.165239687263956,-0.180133178677847
-0.8986722722707,0.224472036196196,-0.114630126937514
2.43985599463521,-0.295143595084006,-0.195397117012403
-0.550031134342335,0.224472036196196,0.530420679561982
1.69919754246974,-0.425047502904057,-0.204072465121617
-0.600691064284486,-0.295143595084006,-0.185377340357207
0.529047592693001,-0.425047502904057,-0.181554399913955
1.90051104970833,-0.425047502904057,-0.193240244063634
-0.331421316044818,-0.035335779443905,0.0625105763085433
0.808031326950907,-0.425047502904057,-0.21308169449225
-0.5902063474242,-0.295143595084006,-0.153222349007444
-0.900255395081392,1.2637032987566,0.39428393403084
0.51083473684894,-0.035335779443905,0.0754662821891538
-0.879702572626791,2.69264628477716,0.216231734941107
-0.221595642813595,-0.295143595084006,-0.103469589305802
-0.270172516425888,0.484279851836298,-0.0385552815231063
-0.630694018955544,-0.295143595084006,-0.191728874886942
1.74896870171115,-0.035335779443905,-0.188598181592366
-0.700580558822286,-0.425047502904057,-0.134114324416412
-0.6107661133999,-0.295143595084006,-0.115567220344565
0.0395640727818247,-0.425047502904057,-0.213336557188467
2.02092559261633,-0.425047502904057,-0.193332617879293
0.420013480867124,0.224472036196196,-0.0101931813030671
-0.140231462569335,-0.165239687263956,-0.0815157834299393
2.80047470646026,-0.425047502904057,-0.223765894857671
-0.849560747533743,0.224472036196196,0.0135880680102981
1.18039153295526,-0.295143595084006,-0.104870777666226
-0.401030115067579,-0.425047502904057,-0.169999882393768
0.459355471417045,-0.425047502904057,-0.21163264981769
-0.661106641371473,-0.295143595084006,-0.0534719833457866
1.90869051756357,-0.425047502904057,-0.165779623249427
-0.661516309116345,0.354375944016247,0.21820831200871
0.930272015908085,0.224472036196196,-0.0491504468854816
-0.0814337258985375,-0.295143595084006,-0.185643332428805
2.34001510474511,-0.295143595084006,-0.161233273406433
1.89836550168858,-0.425047502904057,-0.18638232295408
0.508328125732011,-0.295143595084006,-0.189806831758705
-0.350279919351134,-0.295143595084006,0.0188455849401154
-0.889402671602831,1.0038954831165,-0.0570845785943444
1.43919739489794,-0.295143595084006,-0.132851140310709
-0.480248747292086,-0.165239687263956,-0.164210381320756
1.82972185209865,-0.425047502904057,-0.194840648243371
-0.83182699464555,-0.295143595084006,-0.0651789733086885
-0.679027869329353,-0.035335779443905,-0.149714369887464
-0.0406266523966157,-0.425047502904057,-0.193610852263809
-0.290801717612584,-0.165239687263956,-0.0972115415292649
-0.249341953127306,-0.295143595084006,-0.0745988766308676
1.2180115302725,-0.295143595084006,-0.188594842779752
-0.682319098330529,-0.425047502904057,-0.186079603943726
0.929515172108237,-0.165239687263956,-0.191167954367758
-0.620299567869551,-0.425047502904057,-0.208357274643166
-0.500850174394384,-0.295143595084006,-0.186515875458647
1.11961489277109,-0.295143595084006,-0.203911089178598
-0.839249618700945,3.08235800823731,1.73683384144867
1.71958372041795,-0.425047502904057,-0.212571969099817
-0.741116835001326,-0.295143595084006,-0.172797807364463
-0.809170285297793,0.0945681283761457,0.0969504284239535
0.838221756691652,-0.295143595084006,-0.144535871522849
-0.530374026109574,0.0945681283761457,0.0144661757278311
-0.691081821958133,0.484279851836298,0.114226557827331
-0.898741707481695,0.0945681283761457,-0.0430025799252126
-0.880105296850563,0.0945681283761457,0.0484063188886502
0.559960148628096,-0.295143595084006,-0.187534213305977
0.460383112539775,-0.035335779443905,0.099748353394648
0.357848136463056,-0.425047502904057,-0.161897697116658
-0.840777193342841,0.224472036196196,-0.0794078797328449
-0.751330754538731,-0.425047502904057,-0.209889789633081
-0.831854768729949,4.25149317861777,1.61803332394796
0.68826947502626,-0.425047502904057,-0.182889924959633
-0.281914010605189,-0.425047502904057,-0.208772400344864
-0.0409391108460945,-0.035335779443905,-0.124091208948602
-0.879688685584592,-0.295143595084006,-0.150762757048321
-0.571070003273903,0.0945681283761457,0.0015594390988955
2.18950734139176,-0.425047502904057,-0.214890217991605
-0.141502126930548,-0.295143595084006,-0.181730244044969
-0.710322318924922,1.39360720657665,4.45255947145678
-0.681985809317752,-0.165239687263956,-0.160391892627656
-0.902282903242454,0.354375944016247,0.0124662269719289
-0.752351452140361,-0.035335779443905,-0.109600762203
-0.771328095305369,-0.035335779443905,-0.060590331839248
-0.669786042745882,-0.425047502904057,-0.215303117818227
-0.281171053847539,0.484279851836298,1.060975810958
-0.3801578906424,-0.295143595084006,-0.12787630951556
0.388698200708256,-0.165239687263956,-0.15281612680605
-0.569681299053997,-0.295143595084006,-0.160727999764152
1.95865609539577,-0.425047502904057,-0.176482743552995
0.510577826568258,0.224472036196196,-0.0494921187096675
-0.762197365059491,0.354375944016247,0.00180985004495999
-0.619820464913684,0.484279851836298,0.235779369859674
-0.900560910009771,-0.165239687263956,-0.0228917986123846
-0.840131445880585,0.224472036196196,-0.109581842264853
-0.86944004844169,-0.035335779443905,-0.0735538282826249
-0.828952376910346,-0.425047502904057,-0.191295942184635
-0.9118927364442,0.873991575296449,0.301436006980259
2.13784754441127,-0.425047502904057,-0.215978670903833
-0.829153739022232,0.484279851836298,0.219120920789923
-0.8516646344269,-0.295143595084006,-0.198358643801193
-0.840416130245666,0.484279851836298,-0.0213748647480025
-0.0316070184883298,-0.425047502904057,-0.142331142259943
-0.830299420003654,-0.425047502904057,-0.210179153392978
2.65651468350376,-0.295143595084006,-0.0431583911805416
0.19827213455372,-0.425047502904057,-0.212875801047708
-0.85107443513344,-0.035335779443905,-0.18287990852179
-0.890166458923779,10.6167846618002,1.01736090177879
1.05073516346378,-0.425047502904057,-0.211890851326521
1.19056379136606,-0.425047502904057,-0.145804620316243
0.637824794238195,-0.425047502904057,-0.223639019978331
0.650781404609913,0.614183759656348,0.592774118069592
-0.630062158535487,-0.295143595084006,-0.186580425835855
1.49971712480142,-0.425047502904057,-0.184541524266121
-0.740304443032681,-0.425047502904057,-0.217155045881567
-0.919509779090381,-0.295143595084006,-0.0900709342850421
-0.190141492232737,-0.295143595084006,-0.165826366626026
1.99853968059146,-0.425047502904057,-0.171711580327312
-0.89147184089049,1.39360720657665,0.542604006791176
-0.610488372555919,-0.165239687263956,-0.18243139469395
-0.691540094350701,-0.295143595084006,-0.171940845460153
-0.691644247167194,-0.035335779443905,-0.181845989548928
-0.881577323323663,-0.165239687263956,-0.119559327293603
-0.0716919657959009,-0.425047502904057,-0.204487590823315
-0.701629030508314,-0.035335779443905,-0.0914609932700849
1.03913253970647,-0.165239687263956,-0.177269590392406
0.140370112104762,-0.165239687263956,-0.16848072265431
-0.881216260226488,1.13379939093655,0.861111149059742
2.25817876506608,-0.425047502904057,-0.214545207354805
0.130322837073746,-0.165239687263956,-0.211417852872844
-0.809809089238949,1.7833189300368,0.401461268213819
0.810211592576159,-0.295143595084006,-0.170834585547317
-0.360854901985714,-0.425047502904057,-0.218927955379704
2.30854706712205,-0.425047502904057,-0.202467609191728
2.79724596914898,-0.425047502904057,-0.22238028762278
-0.830486895073342,0.484279851836298,-0.0447231813590605
-0.911281706587441,1.13379939093655,0.307421385059971
-0.82022437088824,0.744087667476399,0.157769126066572
-0.390642607502686,0.0945681283761457,0.143674885084521
-0.191009432370178,-0.165239687263956,-0.14009636368351
-0.851650747384701,-0.425047502904057,-0.205302261101178
-0.760655903375396,3.08235800823731,0.581956365199603
-0.881952273463038,0.614183759656348,0.0631805647064583
-0.281962615252885,-0.295143595084006,-0.151224626126618
-0.912094098556086,0.0945681283761457,-0.119454711165025
0.210805190138367,0.224472036196196,0.54125623943258
-0.699705675163745,-0.295143595084006,-0.154405401610407
-0.618903920128546,-0.165239687263956,-0.0891672290041337
-0.811079753600163,-0.295143595084006,-0.144264314763562
-0.401717523656433,-0.295143595084006,-0.115579462657484
2.64850880367601,-0.425047502904057,-0.206799162089875
-0.380241212895595,-0.295143595084006,-0.156469900743516
-0.188849997308225,-0.295143595084006,-0.125406701118594
0.458223677477822,-0.165239687263956,-0.129948599211436
-0.121220101798829,-0.165239687263956,-0.126900263294677
